date,time,heartRate
2019-12-03,13:12,133
2019-12-03,13:13,158
2019-12-03,13:14,161
2019-12-03,13:15,161
2019-12-03,13:16,166
2019-12-03,13:17,155
2019-12-03,13:18,154
2019-12-03,13:21,101
2019-12-03,13:38,94
2019-12-03,14:08,76
2019-12-03,14:12,82
2019-12-03,14:14,83
2019-12-03,14:15,83
2019-12-03,14:21,69
2019-12-03,14:22,69
2019-12-03,14:23,74
2019-12-03,14:25,108
2019-12-03,14:30,78
2019-12-03,14:33,103
2019-12-03,14:34,98
2019-12-03,14:35,108
2019-12-03,14:36,112
2019-12-03,14:37,114
2019-12-03,14:38,120
2019-12-03,14:39,128
2019-12-03,14:40,70
2019-12-03,14:41,88
2019-12-03,14:42,105
2019-12-03,14:43,106
2019-12-03,14:44,103
2019-12-03,14:47,80
2019-12-03,14:48,93
2019-12-03,14:49,96
2019-12-03,14:50,100
2019-12-03,14:51,105
2019-12-03,15:10,73
2019-12-03,15:40,70
2019-12-03,16:10,73
2019-12-03,16:25,77
2019-12-03,16:26,86
2019-12-03,16:27,86
2019-12-03,16:28,109
2019-12-03,16:29,124
2019-12-03,16:30,121
2019-12-03,16:32,68
2019-12-03,16:33,70
2019-12-03,16:34,72
2019-12-03,16:35,105
2019-12-03,16:40,75
2019-12-03,17:10,94
2019-12-03,17:17,102
2019-12-03,17:40,65
2019-12-03,18:02,77
2019-12-03,18:03,95
2019-12-03,18:04,102
2019-12-03,18:05,102
2019-12-03,18:06,99
2019-12-03,18:07,100
2019-12-03,18:13,85
2019-12-03,18:19,94
2019-12-03,18:20,99
2019-12-03,18:21,102
2019-12-03,18:22,101
2019-12-03,18:23,108
2019-12-03,18:24,106
2019-12-03,18:25,108
2019-12-03,18:27,85
2019-12-03,18:40,79
2019-12-03,19:10,70
2019-12-03,19:16,86
2019-12-03,19:40,78
2019-12-03,20:10,84
2019-12-03,20:40,75
2019-12-03,21:00,78
2019-12-03,21:06,79
2019-12-03,21:07,93
2019-12-03,21:08,91
2019-12-03,21:10,73
2019-12-03,21:40,75
2019-12-03,21:43,80
2019-12-03,21:44,77
2019-12-03,21:45,103
2019-12-03,21:46,101
2019-12-03,21:47,89
2019-12-03,21:48,88
2019-12-03,21:49,90
2019-12-03,21:50,98
2019-12-03,21:51,99
2019-12-03,21:52,102
2019-12-03,21:53,107
2019-12-03,21:54,110
2019-12-03,21:55,109
2019-12-03,21:56,108
2019-12-03,21:57,115
2019-12-03,21:58,120
2019-12-03,21:59,129
2019-12-03,22:00,124
2019-12-03,22:01,114
2019-12-03,22:02,102
2019-12-03,22:03,101
2019-12-03,22:04,98
2019-12-03,22:05,71
2019-12-03,22:06,93
2019-12-03,22:07,92
2019-12-03,22:09,72
2019-12-03,22:10,92
2019-12-03,22:11,86
2019-12-03,22:12,79
2019-12-03,22:13,87
2019-12-03,22:31,91
2019-12-03,22:40,75
2019-12-03,23:10,92
2019-12-03,23:40,60
2019-12-03,23:46,80
2019-12-03,23:48,71
2019-12-03,23:51,77
2019-12-04,00:10,73
2019-12-04,00:12,71
2019-12-04,00:20,55
2019-12-04,00:22,74
2019-12-04,00:24,74
2019-12-04,00:26,55
2019-12-04,00:28,75
2019-12-04,00:30,75
2019-12-04,00:32,64
2019-12-04,00:34,71
2019-12-04,00:36,75
2019-12-04,00:38,74
2019-12-04,00:40,74
2019-12-04,00:42,63
2019-12-04,00:44,55
2019-12-04,00:46,49
2019-12-04,00:48,75
2019-12-04,00:50,55
2019-12-04,00:52,74
2019-12-04,00:54,75
2019-12-04,00:56,54
2019-12-04,00:58,55
2019-12-04,01:00,55
2019-12-04,01:02,56
2019-12-04,01:04,75
2019-12-04,01:06,74
2019-12-04,01:08,59
2019-12-04,01:10,56
2019-12-04,01:12,56
2019-12-04,01:14,70
2019-12-04,01:16,59
2019-12-04,01:18,56
2019-12-04,01:20,51
2019-12-04,01:22,65
2019-12-04,01:24,55
2019-12-04,01:26,57
2019-12-04,01:28,52
2019-12-04,01:30,71
2019-12-04,01:32,74
2019-12-04,01:34,65
2019-12-04,01:36,73
2019-12-04,01:38,71
2019-12-04,01:40,70
2019-12-04,01:41,93
2019-12-04,01:42,86
2019-12-04,01:44,74
2019-12-04,01:46,78
2019-12-04,01:48,59
2019-12-04,01:50,51
2019-12-04,01:52,56
2019-12-04,01:54,51
2019-12-04,01:56,51
2019-12-04,01:58,59
2019-12-04,02:00,54
2019-12-04,02:02,55
2019-12-04,02:04,49
2019-12-04,02:06,63
2019-12-04,02:08,48
2019-12-04,02:10,48
2019-12-04,02:12,48
2019-12-04,02:14,59
2019-12-04,02:16,55
2019-12-04,02:18,49
2019-12-04,02:20,74
2019-12-04,02:22,49
2019-12-04,02:24,59
2019-12-04,02:26,55
2019-12-04,02:28,56
2019-12-04,02:30,55
2019-12-04,02:32,55
2019-12-04,02:34,55
2019-12-04,02:36,55
2019-12-04,02:38,55
2019-12-04,02:40,49
2019-12-04,02:42,64
2019-12-04,02:44,52
2019-12-04,02:46,56
2019-12-04,02:48,55
2019-12-04,02:50,55
2019-12-04,02:52,48
2019-12-04,02:54,56
2019-12-04,02:56,58
2019-12-04,02:58,48
2019-12-04,03:00,63
2019-12-04,03:02,75
2019-12-04,03:04,71
2019-12-04,03:06,63
2019-12-04,03:08,74
2019-12-04,03:10,55
2019-12-04,03:12,76
2019-12-04,03:14,64
2019-12-04,03:16,61
2019-12-04,03:18,56
2019-12-04,03:20,59
2019-12-04,03:22,60
2019-12-04,03:24,55
2019-12-04,03:26,48
2019-12-04,03:28,54
2019-12-04,03:30,61
2019-12-04,03:32,54
2019-12-04,03:34,48
2019-12-04,03:36,48
2019-12-04,03:38,64
2019-12-04,03:40,55
2019-12-04,03:42,55
2019-12-04,03:44,49
2019-12-04,03:46,59
2019-12-04,03:48,48
2019-12-04,03:50,55
2019-12-04,03:52,55
2019-12-04,03:54,48
2019-12-04,03:56,55
2019-12-04,03:58,48
2019-12-04,04:00,55
2019-12-04,04:02,48
2019-12-04,04:04,49
2019-12-04,04:06,56
2019-12-04,04:08,48
2019-12-04,04:10,51
2019-12-04,04:12,55
2019-12-04,04:14,75
2019-12-04,04:16,55
2019-12-04,04:18,55
2019-12-04,04:20,76
2019-12-04,04:22,55
2019-12-04,04:24,50
2019-12-04,04:26,52
2019-12-04,04:28,74
2019-12-04,04:30,56
2019-12-04,04:32,75
2019-12-04,04:34,54
2019-12-04,04:36,64
2019-12-04,04:38,49
2019-12-04,04:40,55
2019-12-04,04:42,48
2019-12-04,04:44,55
2019-12-04,04:46,56
2019-12-04,04:48,55
2019-12-04,04:50,55
2019-12-04,04:52,55
2019-12-04,04:54,55
2019-12-04,04:56,64
2019-12-04,04:58,71
2019-12-04,05:00,63
2019-12-04,05:02,51
2019-12-04,05:04,48
2019-12-04,05:06,48
2019-12-04,05:08,48
2019-12-04,05:10,55
2019-12-04,05:12,64
2019-12-04,05:14,61
2019-12-04,05:16,55
2019-12-04,05:18,62
2019-12-04,05:20,76
2019-12-04,05:22,72
2019-12-04,05:24,73
2019-12-04,05:26,47
2019-12-04,05:28,52
2019-12-04,05:30,76
2019-12-04,05:32,75
2019-12-04,05:34,50
2019-12-04,05:36,76
2019-12-04,05:38,64
2019-12-04,05:40,76
2019-12-04,05:42,52
2019-12-04,05:44,50
2019-12-04,05:46,93
2019-12-04,05:48,79
2019-12-04,05:49,70
2019-12-04,05:50,79
2019-12-04,05:52,75
2019-12-04,05:54,58
2019-12-04,06:24,75
2019-12-04,06:39,104
2019-12-04,06:53,70
2019-12-04,06:55,74
2019-12-04,06:57,75
2019-12-04,06:59,55
2019-12-04,07:01,79
2019-12-04,07:03,48
2019-12-04,07:05,56
2019-12-04,07:07,48
2019-12-04,07:09,55
2019-12-04,07:11,69
2019-12-04,07:13,55
2019-12-04,07:15,49
2019-12-04,07:17,55
2019-12-04,07:19,59
2019-12-04,07:21,73
2019-12-04,07:23,55
2019-12-04,07:25,49
2019-12-04,07:27,48
2019-12-04,07:29,64
2019-12-04,07:31,55
2019-12-04,07:33,64
2019-12-04,07:35,73
2019-12-04,07:37,55
2019-12-04,07:39,73
2019-12-04,07:41,48
2019-12-04,07:45,56
2019-12-04,07:47,75
2019-12-04,07:49,75
2019-12-04,07:51,44
2019-12-04,07:53,48
2019-12-04,07:55,75
2019-12-04,07:57,55
2019-12-04,07:59,49
2019-12-04,08:01,48
2019-12-04,08:03,49
2019-12-04,08:05,49
2019-12-04,08:07,57
2019-12-04,08:09,54
2019-12-04,08:11,55
2019-12-04,08:13,51
2019-12-04,08:15,48
2019-12-04,08:17,48
2019-12-04,08:19,49
2019-12-04,08:21,55
2019-12-04,08:23,49
2019-12-04,08:25,49
2019-12-04,08:27,55
2019-12-04,08:29,55
2019-12-04,08:31,55
2019-12-04,08:33,49
2019-12-04,08:35,48
2019-12-04,08:37,55
2019-12-04,08:39,75
2019-12-04,08:41,55
2019-12-04,08:43,48
2019-12-04,08:45,55
2019-12-04,08:47,55
2019-12-04,08:49,48
2019-12-04,08:51,55
2019-12-04,08:53,55
2019-12-04,08:55,55
2019-12-04,08:57,56
2019-12-04,08:59,49
2019-12-04,09:01,55
2019-12-04,09:03,71
2019-12-04,09:05,55
2019-12-04,09:07,55
2019-12-04,09:09,55
2019-12-04,09:11,51
2019-12-04,09:13,75
2019-12-04,09:15,59
2019-12-04,09:17,48
2019-12-04,09:19,49
2019-12-04,09:21,50
2019-12-04,09:23,47
2019-12-04,09:25,56
2019-12-04,09:27,44
2019-12-04,09:29,63
2019-12-04,09:31,51
2019-12-04,09:33,49
2019-12-04,09:35,75
2019-12-04,09:37,75
2019-12-04,09:39,59
2019-12-04,09:41,74
2019-12-04,09:43,48
2019-12-04,09:45,75
2019-12-04,09:47,49
2019-12-04,09:49,57
2019-12-04,09:51,48
2019-12-04,09:53,50
2019-12-04,09:55,49
2019-12-04,09:57,49
2019-12-04,09:59,55
2019-12-04,10:01,48
2019-12-04,10:03,55
2019-12-04,10:05,58
2019-12-04,10:07,48
2019-12-04,10:09,55
2019-12-04,10:11,48
2019-12-04,10:13,48
2019-12-04,10:15,54
2019-12-04,10:17,56
2019-12-04,10:19,59
2019-12-04,10:21,55
2019-12-04,10:23,48
2019-12-04,10:25,55
2019-12-04,10:27,70
2019-12-04,10:29,52
2019-12-04,10:31,74
2019-12-04,10:33,75
2019-12-04,10:35,56
2019-12-04,10:37,73
2019-12-04,10:39,63
2019-12-04,10:41,55
2019-12-04,10:43,55
2019-12-04,10:45,75
2019-12-04,10:47,59
2019-12-04,10:49,75
2019-12-04,10:51,64
2019-12-04,10:53,53
2019-12-04,10:55,75
2019-12-04,10:57,52
2019-12-04,10:59,75
2019-12-04,11:01,55
2019-12-04,11:03,57
2019-12-04,11:05,74
2019-12-04,11:07,76
2019-12-04,11:09,59
2019-12-04,11:11,55
2019-12-04,11:13,54
2019-12-04,11:15,75
2019-12-04,11:17,94
2019-12-04,11:19,55
2019-12-04,11:21,55
2019-12-04,11:23,55
2019-12-04,11:25,55
2019-12-04,11:27,58
2019-12-04,11:29,60
2019-12-04,11:31,109
2019-12-04,11:33,56
2019-12-04,11:35,48
2019-12-04,11:37,51
2019-12-04,11:39,75
2019-12-04,11:41,75
2019-12-04,11:43,71
2019-12-04,11:45,53
2019-12-04,11:47,94
2019-12-04,11:49,80
2019-12-04,11:51,55
2019-12-04,11:53,94
2019-12-04,11:55,49
2019-12-04,11:57,48
2019-12-04,11:59,76
2019-12-04,12:01,86
2019-12-04,12:02,87
2019-12-04,12:03,85
2019-12-04,12:08,102
2019-12-04,12:26,76
2019-12-04,12:27,75
2019-12-04,12:29,103
2019-12-04,12:30,98
2019-12-04,12:31,94
2019-12-04,13:01,70
2019-12-04,13:31,70
2019-12-04,14:01,82
2019-12-04,14:31,74
2019-12-04,14:46,83
2019-12-04,14:47,79
2019-12-04,15:01,78
2019-12-04,15:31,75
2019-12-04,15:37,87
2019-12-04,15:38,106
2019-12-04,15:39,107
2019-12-04,15:40,106
2019-12-04,15:44,82
2019-12-04,15:45,87
2019-12-04,15:47,73
2019-12-04,15:55,77
2019-12-04,16:01,78
2019-12-04,16:05,76
2019-12-04,16:06,71
2019-12-04,16:16,74
2019-12-04,16:17,80
2019-12-04,16:18,79
2019-12-04,16:31,54
2019-12-04,16:57,55
2019-12-04,16:59,57
2019-12-04,17:01,55
2019-12-04,17:03,75
2019-12-04,17:05,74
2019-12-04,17:07,55
2019-12-04,17:09,74
2019-12-04,17:11,75
2019-12-04,17:13,55
2019-12-04,17:15,56
2019-12-04,17:17,74
2019-12-04,17:19,86
2019-12-04,17:21,74
2019-12-04,17:23,86
2019-12-04,17:24,100
2019-12-04,17:25,107
2019-12-04,17:26,79
2019-12-04,17:27,89
2019-12-04,17:28,94
2019-12-04,17:29,102
2019-12-04,17:30,108
2019-12-04,17:31,108
2019-12-04,17:32,82
2019-12-04,17:33,89
2019-12-04,17:34,102
2019-12-04,17:35,108
2019-12-04,17:36,109
2019-12-04,17:37,105
2019-12-04,17:41,103
2019-12-04,17:42,105
2019-12-04,17:43,112
2019-12-04,17:44,104
2019-12-04,17:45,105
2019-12-04,17:48,98
2019-12-04,17:49,95
2019-12-04,17:50,98
2019-12-04,17:55,82
2019-12-04,19:29,77
2019-12-04,19:30,77
2019-12-04,19:31,86
2019-12-04,19:32,85
2019-12-04,19:33,106
2019-12-04,19:34,110
2019-12-04,19:35,118
2019-12-04,19:37,130
2019-12-04,19:38,119
2019-12-04,19:39,104
2019-12-04,19:40,94
2019-12-04,19:41,85
2019-12-04,19:42,76
2019-12-04,19:43,72
2019-12-04,19:44,78
2019-12-04,19:45,91
2019-12-04,19:46,90
2019-12-04,19:47,102
2019-12-04,19:48,100
2019-12-04,19:52,82
2019-12-04,19:53,75
2019-12-04,19:54,78
2019-12-04,19:55,81
2019-12-04,19:56,75
2019-12-04,19:57,70
2019-12-04,19:58,76
2019-12-04,20:01,103
2019-12-04,20:02,102
2019-12-04,20:03,75
2019-12-04,20:37,96
2019-12-04,20:38,91
2019-12-04,20:43,93
2019-12-04,20:44,109
2019-12-04,21:05,74
2019-12-04,21:07,86
2019-12-04,21:14,79
2019-12-04,21:44,78
2019-12-04,22:07,85
2019-12-04,22:14,78
2019-12-04,22:44,73
2019-12-04,23:14,70
2019-12-04,23:44,72
2019-12-05,00:07,79
2019-12-05,00:08,85
2019-12-05,00:09,102
2019-12-05,00:14,73
2019-12-05,00:44,71
2019-12-05,00:58,82
2019-12-05,01:11,74
2019-12-05,01:13,55
2019-12-05,01:15,75
2019-12-05,01:17,75
2019-12-05,01:19,75
2019-12-05,01:21,75
2019-12-05,01:23,81
2019-12-05,01:25,78
2019-12-05,01:27,59
2019-12-05,01:29,51
2019-12-05,01:31,73
2019-12-05,01:33,60
2019-12-05,01:35,75
2019-12-05,01:37,47
2019-12-05,01:39,73
2019-12-05,01:41,55
2019-12-05,01:43,59
2019-12-05,01:45,67
2019-12-05,01:47,74
2019-12-05,01:49,70
2019-12-05,01:51,41
2019-12-05,01:53,73
2019-12-05,01:55,55
2019-12-05,01:57,55
2019-12-05,01:59,59
2019-12-05,02:01,55
2019-12-05,02:03,60
2019-12-05,02:05,74
2019-12-05,02:07,75
2019-12-05,02:09,63
2019-12-05,02:11,75
2019-12-05,02:13,75
2019-12-05,02:15,75
2019-12-05,02:17,54
2019-12-05,02:19,74
2019-12-05,02:21,55
2019-12-05,02:23,75
2019-12-05,02:25,57
2019-12-05,02:27,58
2019-12-05,02:29,55
2019-12-05,02:31,55
2019-12-05,02:33,74
2019-12-05,02:35,63
2019-12-05,02:37,56
2019-12-05,02:39,55
2019-12-05,02:41,51
2019-12-05,02:43,54
2019-12-05,02:45,55
2019-12-05,02:47,75
2019-12-05,02:49,55
2019-12-05,02:51,56
2019-12-05,02:53,58
2019-12-05,02:55,56
2019-12-05,02:57,55
2019-12-05,02:59,48
2019-12-05,03:01,55
2019-12-05,03:03,55
2019-12-05,03:05,56
2019-12-05,03:07,55
2019-12-05,03:09,75
2019-12-05,03:11,75
2019-12-05,03:13,55
2019-12-05,03:15,55
2019-12-05,03:17,76
2019-12-05,03:19,54
2019-12-05,03:21,55
2019-12-05,03:23,55
2019-12-05,03:25,59
2019-12-05,03:27,48
2019-12-05,03:29,74
2019-12-05,03:31,56
2019-12-05,03:33,55
2019-12-05,03:35,55
2019-12-05,03:37,59
2019-12-05,03:39,59
2019-12-05,03:41,75
2019-12-05,03:43,48
2019-12-05,03:45,75
2019-12-05,03:47,60
2019-12-05,03:49,55
2019-12-05,03:51,56
2019-12-05,03:53,60
2019-12-05,03:55,72
2019-12-05,03:57,63
2019-12-05,03:59,75
2019-12-05,04:01,56
2019-12-05,04:03,55
2019-12-05,04:05,57
2019-12-05,04:07,56
2019-12-05,04:09,58
2019-12-05,04:11,68
2019-12-05,04:13,55
2019-12-05,04:15,63
2019-12-05,04:17,63
2019-12-05,04:19,59
2019-12-05,04:21,63
2019-12-05,04:23,55
2019-12-05,04:25,48
2019-12-05,04:27,55
2019-12-05,04:29,55
2019-12-05,04:31,54
2019-12-05,04:33,59
2019-12-05,04:35,52
2019-12-05,04:37,55
2019-12-05,04:39,55
2019-12-05,04:41,54
2019-12-05,04:43,55
2019-12-05,04:45,55
2019-12-05,04:47,54
2019-12-05,04:49,54
2019-12-05,04:51,48
2019-12-05,04:53,48
2019-12-05,04:55,55
2019-12-05,04:57,67
2019-12-05,04:59,52
2019-12-05,05:01,54
2019-12-05,05:03,61
2019-12-05,05:05,54
2019-12-05,05:07,74
2019-12-05,05:09,75
2019-12-05,05:11,55
2019-12-05,05:13,63
2019-12-05,05:15,73
2019-12-05,05:17,74
2019-12-05,05:19,61
2019-12-05,05:21,59
2019-12-05,05:23,59
2019-12-05,05:25,56
2019-12-05,05:27,71
2019-12-05,05:29,55
2019-12-05,05:31,55
2019-12-05,05:33,56
2019-12-05,05:35,75
2019-12-05,05:37,63
2019-12-05,05:39,55
2019-12-05,05:41,75
2019-12-05,05:43,64
2019-12-05,05:45,74
2019-12-05,05:46,69
2019-12-05,05:47,71
2019-12-05,05:48,81
2019-12-05,05:49,79
2019-12-05,05:51,79
2019-12-05,05:53,78
2019-12-05,05:55,84
2019-12-05,05:57,76
2019-12-05,05:59,85
2019-12-05,06:01,95
2019-12-05,06:03,86
2019-12-05,06:05,86
2019-12-05,06:07,85
2019-12-05,06:09,85
2019-12-05,06:11,94
2019-12-05,06:13,79
2019-12-05,06:15,79
2019-12-05,06:17,79
2019-12-05,06:19,78
2019-12-05,06:21,71
2019-12-05,06:23,77
2019-12-05,06:25,70
2019-12-05,06:27,71
2019-12-05,06:57,73
2019-12-05,07:27,71
2019-12-05,07:57,66
2019-12-05,08:26,78
2019-12-05,08:27,74
2019-12-05,08:28,93
2019-12-05,08:35,76
2019-12-05,08:37,89
2019-12-05,08:38,87
2019-12-05,08:55,78
2019-12-05,08:57,93
2019-12-05,08:58,69
2019-12-05,08:59,85
2019-12-05,09:03,73
2019-12-05,09:04,81
2019-12-05,09:05,89
2019-12-05,09:06,80
2019-12-05,09:07,88
2019-12-05,09:19,81
2019-12-05,09:20,106
2019-12-05,09:21,108
2019-12-05,09:22,102
2019-12-05,09:26,81
2019-12-05,09:27,93
2019-12-05,09:28,89
2019-12-05,09:29,75
2019-12-05,09:30,106
2019-12-05,09:31,107
2019-12-05,09:32,75
2019-12-05,09:33,78
2019-12-05,09:47,75
2019-12-05,09:58,61
2019-12-05,10:02,103
2019-12-05,10:03,107
2019-12-05,10:04,99
2019-12-05,10:05,100
2019-12-05,10:06,85
2019-12-05,10:07,90
2019-12-05,10:08,96
2019-12-05,10:09,99
2019-12-05,10:10,99
2019-12-05,10:11,121
2019-12-05,10:12,128
2019-12-05,10:13,140
2019-12-05,10:14,134
2019-12-05,10:15,141
2019-12-05,10:16,148
2019-12-05,10:17,141
2019-12-05,10:18,142
2019-12-05,10:19,110
2019-12-05,10:25,75
2019-12-05,10:28,63
2019-12-05,10:33,99
2019-12-05,10:34,105
2019-12-05,10:58,79
2019-12-05,11:02,86
2019-12-05,11:06,79
2019-12-05,11:28,71
2019-12-05,11:29,85
2019-12-05,11:30,84
2019-12-05,11:54,85
2019-12-05,11:55,83
2019-12-05,11:56,79
2019-12-05,11:58,75
2019-12-05,12:04,76
2019-12-05,12:05,82
2019-12-05,12:06,74
2019-12-05,12:07,69
2019-12-05,12:11,86
2019-12-05,12:12,99
2019-12-05,12:13,95
2019-12-05,12:14,103
2019-12-05,12:15,99
2019-12-05,12:16,96
2019-12-05,12:17,93
2019-12-05,12:18,78
2019-12-05,12:19,86
2019-12-05,12:20,90
2019-12-05,12:21,103
2019-12-05,12:22,104
2019-12-05,12:23,104
2019-12-05,12:24,99
2019-12-05,12:25,98
2019-12-05,12:26,75
2019-12-05,12:27,91
2019-12-05,12:28,98
2019-12-05,12:29,115
2019-12-05,12:30,123
2019-12-05,12:31,115
2019-12-05,12:32,124
2019-12-05,12:33,129
2019-12-05,12:34,128
2019-12-05,12:35,124
2019-12-05,12:36,118
2019-12-05,12:37,108
2019-12-05,12:38,104
2019-12-05,12:39,108
2019-12-05,12:40,109
2019-12-05,12:43,53
2019-12-05,12:44,55
2019-12-05,12:58,75
2019-12-05,13:00,75
2019-12-05,13:02,73
2019-12-05,13:04,78
2019-12-05,13:06,77
2019-12-05,13:08,78
2019-12-05,13:10,70
2019-12-05,13:12,64
2019-12-05,13:14,77
2019-12-05,13:16,71
2019-12-05,13:18,71
2019-12-05,13:20,77
2019-12-05,13:22,75
2019-12-05,13:24,76
2019-12-05,13:26,64
2019-12-05,13:28,94
2019-12-05,13:30,78
2019-12-05,13:31,82
2019-12-05,14:00,74
2019-12-05,14:02,94
2019-12-05,14:03,94
2019-12-05,14:30,75
2019-12-05,15:00,85
2019-12-05,15:30,74
2019-12-05,15:45,75
2019-12-05,15:46,102
2019-12-05,16:00,71
2019-12-05,16:30,56
2019-12-05,16:54,56
2019-12-05,16:56,54
2019-12-05,16:58,52
2019-12-05,17:00,57
2019-12-05,17:02,58
2019-12-05,17:06,75
2019-12-05,17:10,55
2019-12-05,17:12,50
2019-12-05,17:14,74
2019-12-05,17:16,71
2019-12-05,17:18,76
2019-12-05,17:20,72
2019-12-05,17:22,50
2019-12-05,17:24,75
2019-12-05,17:26,75
2019-12-05,17:28,78
2019-12-05,17:30,73
2019-12-05,17:32,48
2019-12-05,17:34,49
2019-12-05,17:47,75
2019-12-05,17:49,51
2019-12-05,17:51,48
2019-12-05,17:53,49
2019-12-05,17:55,49
2019-12-05,17:57,48
2019-12-05,17:59,55
2019-12-05,18:01,48
2019-12-05,18:03,59
2019-12-05,18:05,75
2019-12-05,18:07,75
2019-12-05,18:09,75
2019-12-05,18:11,76
2019-12-05,18:13,53
2019-12-05,18:15,75
2019-12-05,18:17,48
2019-12-05,18:19,49
2019-12-05,18:21,49
2019-12-05,18:23,48
2019-12-05,18:25,48
2019-12-05,18:27,55
2019-12-05,18:29,74
2019-12-05,18:31,55
2019-12-05,18:33,55
2019-12-05,18:35,69
2019-12-05,18:37,59
2019-12-05,18:39,62
2019-12-05,18:41,56
2019-12-05,18:43,75
2019-12-05,18:45,63
2019-12-05,18:47,48
2019-12-05,18:49,75
2019-12-05,18:51,55
2019-12-05,18:53,54
2019-12-05,18:55,75
2019-12-05,18:57,48
2019-12-05,18:59,48
2019-12-05,19:01,49
2019-12-05,19:03,55
2019-12-05,19:05,55
2019-12-05,19:07,48
2019-12-05,19:09,55
2019-12-05,19:11,75
2019-12-05,19:12,71
2019-12-05,19:13,78
2019-12-05,19:14,89
2019-12-05,19:15,89
2019-12-05,19:16,94
2019-12-05,19:17,92
2019-12-05,19:18,92
2019-12-05,19:19,92
2019-12-05,19:20,81
2019-12-05,19:21,68
2019-12-05,19:22,61
2019-12-05,19:27,77
2019-12-05,19:28,74
2019-12-05,19:29,67
2019-12-05,19:30,66
2019-12-05,19:31,69
2019-12-05,19:34,81
2019-12-05,19:35,67
2019-12-05,19:36,60
2019-12-05,19:37,58
2019-12-05,19:38,58
2019-12-05,19:40,70
2019-12-05,19:41,56
2019-12-05,19:42,60
2019-12-05,19:43,59
2019-12-05,19:44,56
2019-12-05,19:45,60
2019-12-05,19:46,64
2019-12-05,19:48,75
2019-12-05,19:49,87
2019-12-05,19:50,96
2019-12-05,19:51,92
2019-12-05,19:52,97
2019-12-05,19:58,79
2019-12-05,20:03,86
2019-12-05,20:05,75
2019-12-05,20:16,75
2019-12-05,20:25,53
2019-12-05,20:27,55
2019-12-05,20:29,76
2019-12-05,20:31,48
2019-12-05,20:33,55
2019-12-05,20:35,75
2019-12-05,20:37,75
2019-12-05,20:39,74
2019-12-05,20:41,47
2019-12-05,20:43,75
2019-12-05,20:44,93
2019-12-05,20:45,75
2019-12-05,20:46,79
2019-12-05,20:47,71
2019-12-05,20:48,78
2019-12-05,20:49,53
2019-12-05,21:14,70
2019-12-05,21:17,79
2019-12-05,21:18,79
2019-12-05,21:19,79
2019-12-05,21:22,71
2019-12-05,21:23,70
2019-12-05,21:24,78
2019-12-05,21:49,75
2019-12-05,22:19,74
2019-12-05,22:31,59
2019-12-05,22:33,75
2019-12-05,22:35,64
2019-12-05,22:37,75
2019-12-05,22:39,75
2019-12-05,22:41,74
2019-12-05,22:43,74
2019-12-05,22:45,75
2019-12-05,22:47,56
2019-12-05,22:49,75
2019-12-05,22:51,93
2019-12-05,22:53,73
2019-12-05,22:55,62
2019-12-05,22:57,74
2019-12-05,22:59,94
2019-12-05,23:01,76
2019-12-05,23:02,75
2019-12-05,23:05,116
2019-12-05,23:31,60
2019-12-06,00:01,48
2019-12-06,00:11,55
2019-12-06,00:13,51
2019-12-06,00:15,73
2019-12-06,00:17,55
2019-12-06,00:19,49
2019-12-06,00:21,59
2019-12-06,00:23,75
2019-12-06,00:25,74
2019-12-06,00:27,75
2019-12-06,00:29,55
2019-12-06,00:31,52
2019-12-06,00:33,59
2019-12-06,00:35,59
2019-12-06,00:37,75
2019-12-06,00:39,86
2019-12-06,00:40,94
2019-12-06,00:41,90
2019-12-06,00:43,55
2019-12-06,00:45,75
2019-12-06,00:47,75
2019-12-06,00:49,55
2019-12-06,00:51,93
2019-12-06,00:53,51
2019-12-06,00:55,75
2019-12-06,00:57,55
2019-12-06,00:59,48
2019-12-06,01:01,48
2019-12-06,01:03,73
2019-12-06,01:05,64
2019-12-06,01:07,55
2019-12-06,01:09,55
2019-12-06,01:11,55
2019-12-06,01:13,75
2019-12-06,01:15,55
2019-12-06,01:17,49
2019-12-06,01:19,65
2019-12-06,01:21,51
2019-12-06,01:23,76
2019-12-06,01:25,62
2019-12-06,01:27,75
2019-12-06,01:29,48
2019-12-06,01:31,73
2019-12-06,01:33,67
2019-12-06,01:35,75
2019-12-06,01:37,68
2019-12-06,01:39,49
2019-12-06,01:41,56
2019-12-06,01:43,73
2019-12-06,01:45,55
2019-12-06,01:47,50
2019-12-06,01:49,58
2019-12-06,01:51,55
2019-12-06,01:53,64
2019-12-06,01:55,54
2019-12-06,01:57,59
2019-12-06,01:59,48
2019-12-06,02:01,55
2019-12-06,02:03,75
2019-12-06,02:05,64
2019-12-06,02:07,59
2019-12-06,02:09,55
2019-12-06,02:11,73
2019-12-06,02:13,56
2019-12-06,02:15,55
2019-12-06,02:17,47
2019-12-06,02:19,48
2019-12-06,02:21,54
2019-12-06,02:23,52
2019-12-06,02:25,64
2019-12-06,02:27,55
2019-12-06,02:29,51
2019-12-06,02:31,59
2019-12-06,02:33,55
2019-12-06,02:35,57
2019-12-06,02:37,51
2019-12-06,02:39,57
2019-12-06,02:41,52
2019-12-06,02:43,49
2019-12-06,02:45,55
2019-12-06,02:47,54
2019-12-06,02:49,49
2019-12-06,02:51,55
2019-12-06,02:53,55
